game,hype,team1,team2,shortDate,gameInfo,possessions,eFG,perDrama,conference1,conference2,conference,tournament
5152,1,Iona,Rider,"Sunday, March 2, 2014",Iona 97  Rider 81,72,0.617647059,0.0063,MAAC,MAAC,1,0
5151,3.94591195,Villanova,Marquette,"Sunday, March 2, 2014",Villanova 73  Marquette 56,66,0.5,0.0064,Big East,Big East,1,0
5150,1,Stony Brook,Albany,"Sunday, March 2, 2014",Stony Brook 73  Albany 68,61,0.518518519,0.0326,America East,America East,1,0
5149,1,Siena,Monmouth,"Sunday, March 2, 2014",Siena 70  Monmouth 54,65,0.397321429,0.0069,MAAC,MAAC,1,0
5148,1,Saint Peter's,Niagara,"Sunday, March 2, 2014",Saint Peter's 71  Niagara 67,61,0.545454545,0.0358,MAAC,MAAC,1,0
5147,1,Marist,Quinnipiac,"Sunday, March 2, 2014",Marist 103  Quinnipiac 72,70,0.534883721,0.0175,MAAC,MAAC,1,0
5146,1,Hartford,UMBC,"Sunday, March 2, 2014",Hartford 67  UMBC 56,69,0.441489362,0.0067,America East,America East,1,0
5145,1,George Washington,George Mason,"Sunday, March 2, 2014",George Washington 66  George Mason 58,65,0.453271028,0.0138,A10,A10,1,0
5144,1,Southern Miss,Florida Atlantic,"Sunday, March 2, 2014",Southern Miss 60  Florida Atlantic 49,63,0.371134021,0.0158,Conference USA,Conference USA,1,0
5143,1,FIU,Tulane,"Sunday, March 2, 2014",FIU 73  Tulane 47,57,0.504950495,0.0133,Conference USA,Conference USA,1,0
5142,1,Vermont,Binghamton,"Sunday, March 2, 2014",Vermont 92  Binghamton 82,75,0.485148515,0.0334,America East,America East,1,0
5141,1,Tulsa,UTSA,"Sunday, March 2, 2014",Tulsa 72  UTSA 70,74,0.456521739,0.014,Conference USA,Conference USA,1,0
5140,1,St. John's,DePaul,"Sunday, March 2, 2014",St. John's 72  DePaul 64,68,0.518018018,0.0064,Big East,Big East,1,0
5139,1,Wisconsin,Penn St.,"Sunday, March 2, 2014",Wisconsin 71  Penn St. 66,63,0.50462963,0.0232,Big Ten,Big Ten,1,0
5138,1,Marshall,East Carolina,"Sunday, March 2, 2014",Marshall 64  East Carolina 61,62,0.471962617,0.044,Conference USA,Conference USA,1,0
5137,1,Maine,New Hampshire,"Sunday, March 2, 2014",Maine 73  New Hampshire 69,72,0.45754717,0.0424,America East,America East,1,0
5136,2.777063237,Indiana,Ohio St.,"Sunday, March 2, 2014",Indiana 72  Ohio St. 64,74,0.481651376,0.0329,Big Ten,Big Ten,1,0
5135,1,Charlotte,Old Dominion,"Sunday, March 2, 2014",Charlotte 74  Old Dominion 63,64,0.5625,0.0148,Conference USA,Conference USA,1,0
5134,1,UTEP,North Texas,"Sunday, March 2, 2014",UTEP 74  North Texas 54,72,0.399122807,0.0084,Conference USA,Conference USA,1,0
5133,3.299944537,Clemson,Maryland,"Sunday, March 2, 2014",Clemson 77  Maryland 73,84,0.369127517,0.0588,ACC,ACC,1,0
5132,1,Portland St.,Northern Colorado,"Saturday, March 1, 2014",Portland St. 77  Northern Colorado 68,63,0.527027027,0.0287,Big Sky,Big Sky,1,0
5131,1,Idaho St.,Sacramento St.,"Saturday, March 1, 2014",Idaho St. 80  Sacramento St. 67,65,0.5,0.0319,Big Sky,Big Sky,1,0
5130,1,Northern Arizona,Weber St.,"Saturday, March 1, 2014",Northern Arizona 73  Weber St. 71,66,0.541666667,0.0428,Big Sky,Big Sky,1,0
5129,1,Utah Valley,Texas Pan American,"Saturday, March 1, 2014",Utah Valley 45  Texas Pan American 42,56,0.343137255,0.0251,WAC,WAC,1,0
5128,1,Houston,Temple,"Saturday, March 1, 2014",Houston 89  Temple 79,65,0.581196581,0.0317,American,American,1,0
5127,7.08195902,Oklahoma St.,Kansas,"Saturday, March 1, 2014",Oklahoma St. 72  Kansas 65,71,0.461538462,0.0433,Big Twelve,Big Twelve,1,0
5126,1,Montana,Southern Utah,"Saturday, March 1, 2014",Montana 82  Southern Utah 54,61,0.513888889,0.0015,Big Sky,Big Sky,1,0
5125,1,Grand Canyon,Chicago St.,"Saturday, March 1, 2014",Grand Canyon 84  Chicago St. 74,65,0.551886792,0.0169,WAC,WAC,1,0
5124,1,Cal St. Fullerton,Long Beach St.,"Saturday, March 1, 2014",Cal St. Fullerton 84  Long Beach St. 76,68,0.558823529,0.0257,Big West,Big West,1,0
5123,1,UT Arlington,Western Kentucky,"Saturday, March 1, 2014",UT Arlington 80  Western Kentucky 73,73,0.517857143,0.0325,Sun Belt,Sun Belt,1,0
5122,1,Oral Roberts,Sam Houston St.,"Saturday, March 1, 2014",Oral Roberts 80  Sam Houston St. 73,62,0.622340426,0.0484,Southland,Southland,1,0
5121,1,Utah St.,San Jose St.,"Saturday, March 1, 2014",Utah St. 75  San Jose St. 58,72,0.427927928,0.0116,Mountain West,Mountain West,1,0
5120,1,Western Illinois,IUPUI,"Saturday, March 1, 2014",Western Illinois 75  IUPUI 70,62,0.553921569,0.0194,Summit League,Summit League,1,0
5119,1,Texas A&M Corpus Chris,Houston Baptist,"Saturday, March 1, 2014",Texas A&M Corpus Chris 65  Houston Baptist 45,66,0.398148148,0.0026,Southland,Southland,1,0
5118,1,Eastern Illinois,SIU Edwardsville,"Saturday, March 1, 2014",Eastern Illinois 78  SIU Edwardsville 74,69,0.504504505,0.0318,Ohio Valley,Ohio Valley,1,0
5117,1,North Dakota St.,Denver,"Saturday, March 1, 2014",North Dakota St. 78  Denver 68,57,0.631868132,0.0141,Summit League,Summit League,1,0
5116,1,The Citadel,Georgia Southern,"Saturday, March 1, 2014",The Citadel 80  Georgia Southern 63,64,0.547413793,0.0379,Southern,Southern,1,0
5115,1,UNC Greensboro,Wofford,"Saturday, March 1, 2014",UNC Greensboro 73  Wofford 71,60,0.593137255,0.0279,Southern,Southern,1,0
5114,1,Toledo,Western Michigan,"Saturday, March 1, 2014",Toledo 96  Western Michigan 85,75,0.55,0.0396,MAC,MAC,1,0
5113,1,Texas A&M,Mississippi,"Saturday, March 1, 2014",Texas A&M 71  Mississippi 60,63,0.495614035,0.0286,SEC,SEC,1,0
5112,1,Samford,Western Carolina,"Saturday, March 1, 2014",Samford 93  Western Carolina 86,69,0.572815534,0.042,Southern,Southern,1,0
5111,1,Alabama A&M,Prairie View A&M,"Saturday, March 1, 2014",Alabama A&M 72  Prairie View A&M 65,71,0.475728155,0.0353,SWAC,SWAC,1,0
5110,5.081109367,Kansas St.,Iowa St.,"Saturday, March 1, 2014",Kansas St. 80  Iowa St. 73,72,0.44,0.0393,Big Twelve,Big Twelve,1,0
5109,1,Harvard,Columbia,"Saturday, March 1, 2014",Harvard 80  Columbia 47,60,0.54494382,0.0038,Ivy League,Ivy League,1,0
5108,1,Davidson,Elon,"Saturday, March 1, 2014",Davidson 86  Elon 69,67,0.599009901,0.0154,Southern,Southern,1,0
5107,1,Eastern Kentucky,Tennessee St.,"Saturday, March 1, 2014",Eastern Kentucky 70  Tennessee St. 66,63,0.534653465,0.0138,Ohio Valley,Ohio Valley,1,0
5106,1,Dartmouth,Cornell,"Saturday, March 1, 2014",Dartmouth 87  Cornell 78,66,0.580188679,0.0115,Ivy League,Ivy League,1,0
5105,1,Chattanooga,Appalachian St.,"Saturday, March 1, 2014",Chattanooga 63  Appalachian St. 44,58,0.37745098,0.0106,Southern,Southern,1,0
5104,1,Southeast Missouri St.,Murray St.,"Saturday, March 1, 2014",Southeast Missouri St. 118  Murray St. 115,91,0.59602649,0.0631,Ohio Valley,Ohio Valley,1,0
5103,1,Jackson St.,Mississippi Valley St.,"Saturday, March 1, 2014",Jackson St. 82  Mississippi Valley St. 64,69,0.465648855,0.0146,SWAC,SWAC,1,0
5102,1,Texas Southern,Alabama St.,"Saturday, March 1, 2014",Texas Southern 86  Alabama St. 66,70,0.496,0.0056,SWAC,SWAC,1,0
5101,1,South Carolina,Kentucky,"Saturday, March 1, 2014",South Carolina 72  Kentucky 67,62,0.385714286,0.0338,SEC,SEC,1,0
5100,1,Savannah St.,North Carolina A&T,"Saturday, March 1, 2014",Savannah St. 71  North Carolina A&T 67,75,0.46875,0.0497,MEAC,MEAC,1,0
5099,1,Middle Tennessee,Rice,"Saturday, March 1, 2014",Middle Tennessee 65  Rice 41,61,0.39673913,0.0017,Conference USA,Conference USA,1,0
5098,4.324318658,Michigan,Minnesota,"Saturday, March 1, 2014",Michigan 66  Minnesota 56,59,0.551020408,0.0189,Big Ten,Big Ten,1,0
5097,1,Hampton,Norfolk St.,"Saturday, March 1, 2014",Hampton 61  Norfolk St. 53,71,0.44,0.0252,MEAC,MEAC,1,0
5095,3.080175728,Arizona St.,California,"Saturday, March 1, 2014",Arizona St. 78  California 60,62,0.541284404,0.0185,Pac Ten,Pac Ten,1,0
5094,1,Southern,Alcorn St.,"Saturday, March 1, 2014",Southern 67  Alcorn St. 54,64,0.391304348,0.0178,SWAC,SWAC,1,0
5093,1,Georgia St.,Texas St.,"Saturday, March 1, 2014",Georgia St. 66  Texas St. 55,63,0.435,0.0219,Sun Belt,Sun Belt,1,0
5092,1,Stephen F. Austin,Southeastern Louisiana,"Saturday, March 1, 2014",Stephen F. Austin 75  Southeastern Louisiana 62,63,0.537234043,0.0058,Southland,Southland,1,0
5091,1,Belmont,Jacksonville St.,"Saturday, March 1, 2014",Belmont 76  Jacksonville St. 53,65,0.563829787,0.0076,Ohio Valley,Ohio Valley,1,0
5090,5.526401631,Xavier,Creighton,"Saturday, March 1, 2014",Xavier 75  Creighton 69,68,0.526548673,0.0322,Big East,Big East,1,0
5089,6.832875318,VCU,Saint Louis,"Saturday, March 1, 2014",VCU 67  Saint Louis 56,61,0.436936937,0.0149,A10,A10,1,0
5088,1,Austin Peay,Tennessee Martin,"Saturday, March 1, 2014",Austin Peay 88  Tennessee Martin 85,72,0.519379845,0.0488,Ohio Valley,Ohio Valley,1,0
5087,1,St. Francis NY,Fairleigh Dickinson,"Saturday, March 1, 2014",St. Francis NY 79  Fairleigh Dickinson 56,67,0.472727273,0.0052,Northeast,Northeast,1,0
5086,1,South Dakota St.,South Dakota,"Saturday, March 1, 2014",South Dakota St. 75  South Dakota 61,68,0.425742574,0.0046,Summit League,Summit League,1,0
5085,1,Nebraska,Northwestern,"Saturday, March 1, 2014",Nebraska 54  Northwestern 47,57,0.407216495,0.0181,Big Ten,Big Ten,1,0
5084,1,Troy,Louisiana Monroe,"Saturday, March 1, 2014",Troy 61  Louisiana Monroe 46,59,0.432692308,0.0199,Sun Belt,Sun Belt,1,0
5083,1,Central Arkansas,Lamar,"Saturday, March 1, 2014",Central Arkansas 76  Lamar 69,74,0.509009009,0.03,Southland,Southland,1,0
5082,1,UNC Asheville,Gardner Webb,"Saturday, March 1, 2014",UNC Asheville 83  Gardner Webb 71,72,0.5,0.0259,Big South,Big South,1,0
5081,1,Incarnate Word,Nicholls St.,"Saturday, March 1, 2014",Incarnate Word 69  Nicholls St. 67,62,0.523809524,0.032,Southland,Southland,1,0
5080,1,VMI,Longwood,"Saturday, March 1, 2014",VMI 86  Longwood 66,73,0.424460432,0.0137,Big South,Big South,1,0
5079,1,Radford,Liberty,"Saturday, March 1, 2014",Radford 87  Liberty 83,74,0.557377049,0.0407,Big South,Big South,1,0
5078,1,Winthrop,Presbyterian,"Saturday, March 1, 2014",Winthrop 82  Presbyterian 60,65,0.54245283,0.0052,Big South,Big South,1,0
5077,1,Boston College,Wake Forest,"Saturday, March 1, 2014",Boston College 80  Wake Forest 72,67,0.505376344,0.0354,ACC,ACC,1,0
5076,1,Wagner,Robert Morris,"Saturday, March 1, 2014",Wagner 59  Robert Morris 48,66,0.369747899,0.023,Northeast,Northeast,1,0
5075,8.931589147,Virginia,Syracuse,"Saturday, March 1, 2014",Virginia 75  Syracuse 56,57,0.486363636,0.0262,ACC,ACC,1,0
5074,1,Oregon,USC,"Saturday, March 1, 2014",Oregon 78  USC 63,66,0.490384615,0.0284,Pac Ten,Pac Ten,1,0
5073,1,SMU,UCF,"Saturday, March 1, 2014",SMU 70  UCF 55,66,0.466019417,0.0024,American,American,1,0
5072,5.632862376,Oklahoma,Texas,"Saturday, March 1, 2014",Oklahoma 77  Texas 65,67,0.482300885,0.0169,Big Twelve,Big Twelve,1,0
5071,1,North Carolina Central,South Carolina St.,"Saturday, March 1, 2014",North Carolina Central 86  South Carolina St. 44,65,0.42173913,0.0013,MEAC,MEAC,1,0
5070,1,Morgan St.,Bethune Cookman,"Saturday, March 1, 2014",Morgan St. 65  Bethune Cookman 61,70,0.425925926,0.007,MEAC,MEAC,1,0
5069,1,McNeese St.,Abilene Christian,"Saturday, March 1, 2014",McNeese St. 95  Abilene Christian 91,76,0.58974359,0.0459,Southland,Southland,1,0
5068,1,Evansville,Loyola Chicago,"Saturday, March 1, 2014",Evansville 75  Loyola Chicago 72,67,0.533653846,0.0248,Missouri Valley,Missouri Valley,1,0
5066,3.501787592,Florida,LSU,"Saturday, March 1, 2014",Florida 79  LSU 61,68,0.561403509,0.0029,SEC,SEC,1,0
5065,1,Howard,Delaware St.,"Saturday, March 1, 2014",Howard 55  Delaware St. 53,56,0.430851064,0.0484,MEAC,MEAC,1,0
5064,1,Maryland Eastern Shore,Coppin St.,"Saturday, March 1, 2014",Maryland Eastern Shore 68  Coppin St. 67,70,0.452380952,0.0497,MEAC,MEAC,1,0
5063,1,Arkansas,Georgia,"Saturday, March 1, 2014",Arkansas 87  Georgia 75,72,0.523364486,0.0178,SEC,SEC,1,0
5062,1,Central Connecticut,Sacred Heart,"Saturday, March 1, 2014",Central Connecticut 73  Sacred Heart 70,70,0.478448276,0.0428,Northeast,Northeast,1,0
5061,1,Saint Joseph's,St. Bonaventure,"Saturday, March 1, 2014",Saint Joseph's 83  St. Bonaventure 74,72,0.531531532,0.0348,A10,A10,1,0
5060,1,BYU,San Diego,"Saturday, March 1, 2014",BYU 78  San Diego 70,68,0.559090909,0.033,WCC,WCC,1,0
5059,1,Pacific,Portland,"Saturday, March 1, 2014",Pacific 68  Portland 65,61,0.49537037,0.0524,WCC,WCC,1,0
5058,5.405903308,Memphis,Louisville,"Saturday, March 1, 2014",Memphis 72  Louisville 66,70,0.482142857,0.0402,American,American,1,0
5057,1,San Francisco,Loyola Marymount,"Saturday, March 1, 2014",San Francisco 65  Loyola Marymount 61,62,0.514285714,0.0323,WCC,WCC,1,0
5056,1,Army,Lafayette,"Saturday, March 1, 2014",Army 87  Lafayette 84,72,0.625,0.0346,Patriot League,Patriot League,1,0
5055,1,Alabama,Auburn,"Saturday, March 1, 2014",Alabama 73  Auburn 57,66,0.427966102,0.0119,SEC,SEC,1,0
5054,1,North Carolina,Virginia Tech,"Saturday, March 1, 2014",North Carolina 60  Virginia Tech 56,60,0.45,0.0158,ACC,ACC,1,0
5053,1,Santa Clara,Pepperdine,"Saturday, March 1, 2014",Santa Clara 86  Pepperdine 78,72,0.512605042,0.0195,WCC,WCC,1,0
5052,1,North Florida,Kennesaw St.,"Saturday, March 1, 2014",North Florida 87  Kennesaw St. 77,73,0.504132231,0.0164,Atlantic Sun,Atlantic Sun,1,0
5050,1,Boise St.,Wyoming,"Saturday, March 1, 2014",Boise St. 72  Wyoming 63,56,0.579787234,0.0252,Mountain West,Mountain West,1,0
5049,2.865678199,Utah,Colorado,"Saturday, March 1, 2014",Utah 75  Colorado 64,68,0.54,0.0193,Pac Ten,Pac Ten,1,0
5048,1,Rhode Island,Richmond,"Saturday, March 1, 2014",Rhode Island 66  Richmond 43,65,0.351351351,0.0105,A10,A10,1,0
5047,1,Pittsburgh,Notre Dame,"Saturday, March 1, 2014",Pittsburgh 85  Notre Dame 81,66,0.556074766,0.0517,ACC,ACC,1,0
5046,1,Mount St. Mary's,St. Francis PA,"Saturday, March 1, 2014",Mount St. Mary's 78  St. Francis PA 55,62,0.54245283,0.0044,Northeast,Northeast,1,0
5045,1,Bryant,LIU Brooklyn,"Saturday, March 1, 2014",Bryant 81  LIU Brooklyn 62,68,0.516949153,0.0148,Northeast,Northeast,1,0
5044,1,Wright St.,Illinois Chicago,"Saturday, March 1, 2014",Wright St. 68  Illinois Chicago 61,69,0.468421053,0.0383,Horizon League,Horizon League,1,0
5043,1,Eastern Michigan,Northern Illinois,"Saturday, March 1, 2014",Eastern Michigan 56  Northern Illinois 52,60,0.378947368,0.0408,MAC,MAC,1,0
5042,1,Coastal Carolina,Charleston Southern,"Saturday, March 1, 2014",Coastal Carolina 63  Charleston Southern 61,67,0.431192661,0.0394,Big South,Big South,1,0
5041,1,Buffalo,Miami OH,"Saturday, March 1, 2014",Buffalo 78  Miami OH 55,65,0.533653846,0.0141,MAC,MAC,1,0
5040,1,Ball St.,Central Michigan,"Saturday, March 1, 2014",Ball St. 74  Central Michigan 71,69,0.5,0.0262,MAC,MAC,1,0
5039,1,UNLV,Air Force,"Saturday, March 1, 2014",UNLV 93  Air Force 67,70,0.567226891,0.0084,Mountain West,Mountain West,1,0
5038,1,Oakland,Youngstown St.,"Saturday, March 1, 2014",Oakland 87  Youngstown St. 81,69,0.619469027,0.0457,Horizon League,Horizon League,1,0
5037,1,West Virginia,TCU,"Saturday, March 1, 2014",West Virginia 81  TCU 59,67,0.451754386,0.0086,Big Twelve,Big Twelve,1,0
5036,1,Towson,William & Mary,"Saturday, March 1, 2014",Towson 70  William & Mary 68,66,0.472972973,0.0436,CAA,CAA,1,0
5035,1,Tennessee,Vanderbilt,"Saturday, March 1, 2014",Tennessee 76  Vanderbilt 38,58,0.443877551,0.0025,SEC,SEC,1,0
5034,1,Rutgers,South Florida,"Saturday, March 1, 2014",Rutgers 74  South Florida 73,62,0.469827586,0.0458,American,American,1,0
5033,1,Princeton,Brown,"Saturday, March 1, 2014",Princeton 69  Brown 64,65,0.433333333,0.0211,Ivy League,Ivy League,1,0
5032,1,Yale,Penn,"Saturday, March 1, 2014",Yale 70  Penn 63,64,0.459090909,0.0357,Ivy League,Ivy League,1,0
5031,1,Kent St.,Ohio,"Saturday, March 1, 2014",Kent St. 75  Ohio 61,65,0.484848485,0.0287,MAC,MAC,1,0
5030,1,Northeastern,Drexel,"Saturday, March 1, 2014",Northeastern 54  Drexel 52,59,0.37037037,0.0442,CAA,CAA,1,0
5029,1,Miami FL,North Carolina St.,"Saturday, March 1, 2014",Miami FL 85  North Carolina St. 70,61,0.576530612,0.0383,ACC,ACC,1,0
5028,1,Loyola MD,Navy,"Saturday, March 1, 2014",Loyola MD 67  Navy 65,58,0.524509804,0.045,Patriot League,Patriot League,1,0
5027,1,Tennessee Tech,Morehead St.,"Saturday, March 1, 2014",Tennessee Tech 91  Morehead St. 84,74,0.558558559,0.0364,Ohio Valley,Ohio Valley,1,0
5026,1,Colgate,Lehigh,"Saturday, March 1, 2014",Colgate 74  Lehigh 57,63,0.471962617,0.0177,Patriot League,Patriot League,1,0
5025,1,Northern Iowa,Indiana St.,"Saturday, March 1, 2014",Northern Iowa 71  Indiana St. 69,70,0.517391304,0.0499,Missouri Valley,Missouri Valley,1,0
5024,1,Boston University,Holy Cross,"Saturday, March 1, 2014",Boston University 68  Holy Cross 64,62,0.53960396,0.0429,Patriot League,Patriot League,1,0
5023,1,Hofstra,James Madison,"Saturday, March 1, 2014",Hofstra 82  James Madison 71,63,0.5,0.0382,CAA,CAA,1,0
5022,1,La Salle,Fordham,"Saturday, March 1, 2014",La Salle 64  Fordham 62,64,0.485981308,0.0364,A10,A10,1,0
5021,1,Green Bay,Detroit,"Saturday, March 1, 2014",Green Bay 75  Detroit 66,67,0.504464286,0.0291,Horizon League,Horizon League,1,0
5020,6.999189463,Connecticut,Cincinnati,"Saturday, March 1, 2014",Connecticut 51  Cincinnati 45,64,0.338541667,0.0285,American,American,1,0
5019,1,Delaware,College of Charleston,"Saturday, March 1, 2014",Delaware 89  College of Charleston 86,69,0.548780488,0.0436,CAA,CAA,1,0
5018,1,Lipscomb,Stetson,"Saturday, March 1, 2014",Lipscomb 83  Stetson 76,69,0.567307692,0.0212,Atlantic Sun,Atlantic Sun,1,0
5017,2.075210793,Dayton,Massachusetts,"Saturday, March 1, 2014",Dayton 86  Massachusetts 79,71,0.545045045,0.0272,A10,A10,1,0
5016,1,Akron,Bowling Green,"Saturday, March 1, 2014",Akron 57  Bowling Green 47,64,0.417431193,0.0202,MAC,MAC,1,0
5015,1,San Diego St.,Fresno St.,"Saturday, March 1, 2014",San Diego St. 82  Fresno St. 67,61,0.605263158,0.0186,Mountain West,Mountain West,1,0
5014,1,UC Riverside,Cal St. Northridge,"Saturday, March 1, 2014",UC Riverside 106  Cal St. Northridge 105,97,0.506944444,0.0625,Big West,Big West,1,0
5013,1,UC Irvine,Cal Poly,"Saturday, March 1, 2014",UC Irvine 55  Cal Poly 48,57,0.409090909,0.0201,Big West,Big West,1,0
5012,1,UC Santa Barbara,UC Davis,"Saturday, March 1, 2014",UC Santa Barbara 67  UC Davis 54,59,0.458333333,0.0076,Big West,Big West,1,0
5011,1,Seattle,Idaho,"Saturday, March 1, 2014",Seattle 76  Idaho 68,65,0.539215686,0.0349,WAC,WAC,1,0
5010,2.632950192,Gonzaga,Saint Mary's,"Saturday, March 1, 2014",Gonzaga 75  Saint Mary's 47,63,0.440366972,0.0104,WCC,WCC,1,0
5009,1,New Mexico St.,Cal St. Bakersfield,"Saturday, March 1, 2014",New Mexico St. 72  Cal St. Bakersfield 57,66,0.431623932,0.0121,WAC,WAC,1,0
5008,1,Missouri,Mississippi St.,"Saturday, March 1, 2014",Missouri 85  Mississippi St. 66,63,0.589285714,0.0048,SEC,SEC,1,0
5007,1,Baylor,Texas Tech,"Saturday, March 1, 2014",Baylor 59  Texas Tech 49,53,0.426315789,0.0133,Big Twelve,Big Twelve,1,0
5006,1,North Dakota,Eastern Washington,"Saturday, March 1, 2014",North Dakota 69  Eastern Washington 67,68,0.5,0.0408,Big Sky,Big Sky,1,0
5005,1,Wichita St.,Missouri St.,"Saturday, March 1, 2014",Wichita St. 68  Missouri St. 45,62,0.45212766,0.0011,Missouri Valley,Missouri Valley,1,0
5004,1,Cleveland St.,Valparaiso,"Saturday, March 1, 2014",Cleveland St. 63  Valparaiso 52,62,0.505494505,0.0265,Horizon League,Horizon League,1,0
5002,1,Florida Gulf Coast,Northern Kentucky,"Saturday, March 1, 2014",Florida Gulf Coast 92  Northern Kentucky 72,64,0.593457944,0.0103,Atlantic Sun,Atlantic Sun,1,0
5001,1,Northwestern St.,New Orleans,"Saturday, March 1, 2014",Northwestern St. 84  New Orleans 71,73,0.483333333,0.0164,Southland,Southland,1,0
5000,2.615401185,Illinois,Michigan St.,"Saturday, March 1, 2014",Illinois 53  Michigan St. 46,56,0.511111111,0.0371,Big Ten,Big Ten,1,0
4999,1,Mercer,Jacksonville,"Saturday, March 1, 2014",Mercer 69  Jacksonville 55,64,0.50990099,0.0052,Atlantic Sun,Atlantic Sun,1,0
4997,1,Drake,Bradley,"Saturday, March 1, 2014",Drake 71  Bradley 66,60,0.534653465,0.0442,Missouri Valley,Missouri Valley,1,0
4996,1,Arkansas Little Rock,Arkansas St.,"Saturday, March 1, 2014",Arkansas Little Rock 74  Arkansas St. 67,67,0.485714286,0.0411,Sun Belt,Sun Belt,1,0
4995,1,Bucknell,American,"Saturday, March 1, 2014",Bucknell 56  American 51,60,0.410377358,0.0398,Patriot League,Patriot League,1,0
4994,1,USC Upstate,East Tennessee St.,"Friday, February 28, 2014",USC Upstate 79  East Tennessee St. 73,75,0.521367521,0.0309,Atlantic Sun,Atlantic Sun,1,0
4993,1,Canisius,Rider,"Friday, February 28, 2014",Canisius 79  Rider 66,68,0.572115385,0.0155,MAAC,MAAC,1,0
4992,1,Princeton,Yale,"Friday, February 28, 2014",Princeton 57  Yale 46,65,0.355,0.0275,Ivy League,Ivy League,1,0
4991,1,Brown,Penn,"Friday, February 28, 2014",Brown 76  Penn 67,73,0.48015873,0.0214,Ivy League,Ivy League,1,0
4990,1,Fairfield,Marist,"Friday, February 28, 2014",Fairfield 78  Marist 74,70,0.463709677,0.0149,MAAC,MAAC,1,0
4989,1,Providence,Seton Hall,"Friday, February 28, 2014",Providence 74  Seton Hall 69,64,0.48245614,0.0305,Big East,Big East,1,0
4988,1,Monmouth,Niagara,"Friday, February 28, 2014",Monmouth 75  Niagara 50,72,0.456989247,0.0091,MAAC,MAAC,1,0
4987,1,Manhattan,Iona,"Friday, February 28, 2014",Manhattan 80  Iona 77,73,0.510791367,0.0459,MAAC,MAAC,1,0
4986,1,Harvard,Cornell,"Friday, February 28, 2014",Harvard 72  Cornell 47,55,0.521978022,0.001,Ivy League,Ivy League,1,0
4985,1,Columbia,Dartmouth,"Friday, February 28, 2014",Columbia 84  Dartmouth 72,63,0.639784946,0.0188,Ivy League,Ivy League,1,0
4984,1,Washington,Washington St.,"Friday, February 28, 2014",Washington 72  Washington St. 49,62,0.46875,0.0075,Pac Ten,Pac Ten,1,0
4983,1,UAB,Rice,"Thursday, February 27, 2014",UAB 61  Rice 60,61,0.407563025,0.0465,Conference USA,Conference USA,1,0
4982,1,Old Dominion,Marshall,"Thursday, February 27, 2014",Old Dominion 70  Marshall 63,63,0.480952381,0.0235,Conference USA,Conference USA,1,0
4981,1,Tennessee St.,Morehead St.,"Thursday, February 27, 2014",Tennessee St. 70  Morehead St. 68,65,0.473684211,0.0431,Ohio Valley,Ohio Valley,1,0
4980,1,VCU,Fordham,"Thursday, February 27, 2014",VCU 85  Fordham 66,72,0.464285714,0.0118,A10,A10,1,0
